connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
1.0,3.7500002,3.8899996,114.48496,-0.07,0.45,0.07,7.0699997,1
2.0,0.60000026,0.27,19.25,4.0715995,0.13712215,35.848,49.93,1
2.0,0.6700003,1.6700003,7.1699996,0.07,0.0,11.903,50.07,1
2.0,0.25,0.7499997,5.9740005,0.07,0.0,33.648,50.07,1
2.0,0.33,0.27,2.3959997,2.9068003,0.28728467,40.364,49.93,1
3.0,1.45,1.45,108.876,5.49,0.15,75.087,150.0,1
1.0,20.242,20.158,0.07,0.07,0.07,-0.07,7.0699997,1
1.0,20.272,20.188,0.07,0.07,0.07,-0.07,7.0699997,1
2.0,1.3559997,0.20000002,10.488,1.8100003,0.25,38.655,50.07,1
2.0,0.72,0.72,15.253,0.0,0.0,61.952,50.0,1
2.0,0.24,0.44,15.897,-0.07,0.0,43.224,50.07,1
2.0,0.95,3.53,19.312,3.27,0.17,20.328,50.0,1
1.0,1.4800003,1.6199996,39.703,-0.07,0.0,2.7089996,7.0699997,1
2.0,0.37,0.4,7.4300003,1.9121997,0.17562668,16.027,49.93,1
1.0,0.91400003,0.91400003,8.938001,1.0799997,0.32,2.875,7.014,1
0.0,11.4,11.27,12.570001,2.8515997,0.23406328,1.1709998,7.0,1
1.0,2.0999997,1.9600003,5.1800003,0.9600003,0.7699997,2.5160003,7.0,1
1.0,17.28,17.28,3.17,1.84,0.58,-2.85,7.0,1
2.0,1.0699997,0.93999976,16.13,3.3460002,0.2397793,15.900001,50.07,1
2.0,0.25,0.25,12.389999,11.88,1.04,52.119,50.07,1
1.0,16.119999,15.98,26.986,2.2699997,0.39000002,0.368,7.0699997,1
1.0,9.67,9.530001,6.1900005,0.53000015,0.14,0.6800001,7.0,1
2.0,0.52,0.52,9.265,30.56,0.0,17.817,50.0,1
2.0,1.7200003,0.44,12.07,-0.07,0.0,32.502,50.07,1
2.0,0.5500002,0.43400002,11.29,2.6075997,0.15338029,23.254,49.986,1
2.0,0.25,0.2,5.9400005,1.6315997,0.18983361,30.119999,49.93,1
2.0,1.8500003,0.56000024,18.64,3.4737997,0.16929564,37.968,50.07,1
0.0,11.33,11.190001,12.46,0.22,0.11304869,1.1829997,22.07,1
2.0,0.60000026,0.35999998,18.75,3.4683998,0.11280553,35.579,49.93,1
0.0,3.02,3.02,10.41,0.0,0.0,-18.114,22.0,1
2.0,0.236,0.17999999,5.3700004,0.07,0.0,30.292,50.07,1
2.0,1.07,18.44,41.08,7.9788,0.1942259,2.228,50.0,1
1.0,4.92,4.92,9.03,7.68,0.85,-3.788,7.0,1
1.0,13.5,35.55,12.33,0.0,0.0,0.913,7.0,1
1.0,10.02,40.13,14.5,0.0,0.0,1.447,7.0,1
2.0,0.0,0.0,0.02,0.02,0.93,-7.467,50.0,1
0.0,8.030001,3.2300003,29.48,5.7738004,0.26870114,8.842,7.0699997,1
1.0,41.9,42.04,0.07,0.07,1.2899997,-0.07,7.028,1
2.0,0.34,0.34,10.190001,0.5214001,0.11275305,9.217999,49.93,1
2.0,0.1,0.1,4.44,36.18,0.0,44.4,50.0,1
2.0,3.8600004,3.9999998,67.19096,3.5100002,0.43,2.5989997,50.07,1
1.0,9.150001,5.5499997,8.04,2.1799996,0.32999998,0.8099997,7.0699997,1
2.0,0.15,0.15,4.0369997,9.62,0.07,17.962,50.07,1
2.0,0.6700003,0.61,18.970001,3.8828003,0.13760506,31.282999,49.93,1
2.0,0.076,0.08,0.204,0.07,0.007,13.07,49.93,1
2.0,0.2,0.2,7.738,1.54,0.2,68.706,50.0,1
0.0,0.44,1.3700004,3.9900002,0.8142003,0.1133005,2.8889997,22.07,1
1.0,6.2,6.0600004,7.8079996,2.3440003,0.38,11.849,7.0699997,1
2.0,1.0699997,0.93999976,16.6,3.4314003,0.22492772,16.366001,50.07,1
1.0,1.8,1.8,11.823,2.15,0.18,-6.017,22.0,1
0.0,0.6400003,0.49999973,1.3479997,0.6131997,0.25218666,6.5090003,21.93,1
1.0,1.7099997,2.5300002,3.7359996,0.07,0.0,1.3400003,22.07,1
2.0,0.35,0.294,12.868,0.91000026,0.110000014,46.277,49.93,1
1.0,3.55,3.55,12.97,2.32,0.18,26.421,7.0,1
0.0,2.6899996,2.63,21.996,1.8999997,0.17432578,2.876,21.93,1
2.0,0.39,1.0800003,6.5200005,1.4299997,0.14,20.664,50.07,1
0.0,1.06,1.06,41.67,0.0,0.0,39.311,22.0,1
0.0,17.328001,17.300001,18.44,6.1800003,0.07,0.98800015,7.0699997,1
2.0,0.8700003,1.7900003,7.7700005,2.9247997,0.29413265,9.7300005,50.07,1
2.0,0.4799998,0.34,8.194,7.5899997,0.83999974,15.094999,49.958,1
2.0,0.8700003,0.7439998,19.176,0.31,0.10000001,24.126999,50.07,1
2.0,1.0899997,0.93999976,3.7729998,4.3098,0.41084045,12.653,50.07,1
1.0,66.799965,21.74,10.69,0.07,0.07,0.42000002,7.0699997,1
2.0,1.0699997,1.0799997,23.68,2.0799997,0.13239159,23.585,49.944,1
2.0,0.47,0.438,1.6300004,0.8508003,0.38929412,4.2159996,49.93,1
3.0,3.2600002,1.6099997,112.689964,-0.07,0.0,73.29104,150.0,1
2.0,0.44,0.6899997,11.478001,2.1805997,0.11321181,31.205,49.93,1
2.0,1.5900003,0.6200003,22.629,3.8299997,0.10000001,41.086,50.07,1
2.0,0.07,-0.07,16.74,2.9800003,0.2529634,53.87,50.07,1
2.0,1.0699997,0.9299997,8.17,0.07,0.0,55.396,50.07,1
2.0,0.5700003,1.7900003,4.3030005,1.0999997,0.17,8.816,50.07,1
2.0,0.322,0.25,7.8230004,0.056,0.0,28.258999,49.944,1
1.0,2.6899996,2.5500002,6.84,0.35999998,0.26000002,2.5670004,7.0,1
0.0,20.199999,20.08,17.79,17.088999,1.0229117,0.95600027,22.07,1
0.0,19.6,19.470001,21.74,4.523,0.13417241,1.1859998,21.93,1
1.0,13.75,13.75,15.195,0.0,0.0,-12.128,22.0,1
0.0,16.65,16.51,19.764,0.7600003,0.136319,1.2609997,7.0559998,1
0.0,0.22999999,0.58999974,1.0100002,0.1288,0.25170213,5.847,22.07,1
2.0,0.5900003,0.47799993,3.4760003,0.3,0.19,6.8889995,49.944,1
0.0,21.05,20.91,20.036001,0.93620026,0.3219457,0.175,22.07,1
2.0,0.32,0.51000005,16.36,3.0152,0.11266586,37.411,49.93,1
2.0,0.6200003,0.50399977,15.6,3.2606003,0.14254628,28.052,49.93,1
0.0,3.98,1.04,25.89,5.1972,0.2007416,61.643,22.0,1
2.0,17.09,16.95,9.249,-0.07,0.0,1.9050003,50.07,1
2.0,0.8000003,0.6599997,8.425,0.7700003,0.120000005,11.707,49.93,1
1.0,1.5899997,1.4640002,10.150001,0.13,0.120000005,6.7939997,21.93,1
2.0,0.44,0.37,11.360001,0.7300003,0.110000014,30.962,49.93,1
2.0,0.53,2.86,25.04,5.0508,0.20170927,8.755,50.0,1
2.0,0.45,0.366,7.8690004,0.35,0.13000001,20.962,49.93,1
2.0,1.0559998,1.0379999,13.650001,0.07,0.0,13.653999,49.93,1
1.0,66.30004,66.159966,0.07,-0.07,0.07,-0.07,7.0699997,1
2.0,0.110000014,0.110000014,6.403,5.5420003,0.9500003,57.897,50.07,1
2.0,0.54000014,1.0100003,12.474999,10.2300005,0.9000003,26.463999,49.958,1
2.0,0.5700003,0.51400006,14.008,1.2399997,0.110000014,28.226,50.014,1
0.0,24.18,24.04,0.07,0.07,0.07,-0.07,7.0,1
3.0,1.65,1.65,121.876,9.28,0.15,73.864,150.0,1
1.0,7.2,7.0600004,22.357,0.7300003,0.6299997,3.1959996,22.07,1
1.0,14.5,14.360001,7.5399995,19.78,0.07,0.44799995,7.0,1
2.0,0.34,0.7099997,7.32,1.8877997,0.17598106,9.544,50.07,1
2.0,0.486,0.44,13.79,2.9312003,0.1465368,31.57,49.93,1
2.0,0.5399997,0.25,8.695,1.6000003,0.26,47.987,50.07,1
2.0,2.0399997,2.0499997,54.12,-0.07,0.0,27.439,49.93,1
2.0,0.9200003,0.16000001,9.42,0.056,0.07,40.722,50.07,1
2.0,0.17999999,0.51000005,14.0,4.8279996,0.2681663,32.047,50.07,1
0.0,0.42,0.28,-0.128,0.6655998,0.59414846,3.7870004,22.07,1
2.0,0.9000003,0.3,14.575,10.66,0.6699997,17.546,50.07,1
1.0,3.5800004,3.5800004,0.07,-0.028,0.060000002,-0.07,7.0699997,1
2.0,0.8200003,0.73599994,26.09,1.2799997,0.112836346,34.857,49.93,1
2.0,0.51399976,0.49999973,2.4409997,-0.07,0.07,32.526,49.93,1
2.0,0.13000001,0.13000001,6.488,1.2700003,0.28,52.757,50.07,1
2.0,0.060000002,0.060000002,-0.368,0.9299997,0.45,20.161001,50.07,1
2.0,1.1899997,0.20000002,9.842999,1.7700003,0.26,36.266,50.07,1
0.0,3.78,7.67,8.96,1.6348,0.18245536,2.37,22.0,1
2.0,0.5700003,1.7100003,17.539999,-0.07,0.0,35.01,50.07,1
1.0,4.37,15.27,5.015,2.46,0.49,1.148,7.0,1
1.0,1.3899997,1.2500004,10.325999,0.07,0.07,7.7000003,7.0699997,1
1.0,9.23,22.05,15.1,16.01,1.06,1.636,7.0,1
2.0,1.2800003,0.45,11.929999,0.07,0.0,31.281,50.07,1
2.0,0.17,0.47,14.070001,2.5699997,0.110000014,35.42,50.07,1
2.0,0.9560002,0.97000027,45.008,7.07,0.09,50.017002,50.07,1
1.0,2.4699998,1.1799997,15.893,0.07,0.0,6.5230002,22.07,1
0.0,0.92,0.92,3.39,0.0,0.0,-2.196,22.0,1
2.0,0.0,0.0,10.58,2.4034,0.22716446,61.481,50.0,1
2.0,0.22,0.22999999,2.0000002,0.27,0.33666667,13.007,49.93,1
0.0,1.364,1.3460001,4.61,1.3875997,0.21153846,3.5109997,7.0,1
2.0,0.60000026,0.56800014,19.23,3.9316,0.13733679,35.811,49.93,1
1.0,1.9580002,2.0559998,9.6,0.14999999,0.120000005,4.9049997,7.0,1
2.0,0.3,0.3,12.07,2.19,0.18,64.434,50.0,1
2.0,0.9500003,0.9500003,22.263,1.6799997,0.10000001,25.448,49.944,1
1.0,2.4600003,2.4600003,3.0000002,0.8700003,0.5399997,1.1430004,7.0,1
0.0,17.94,17.79,18.4,3.7486002,0.27832514,12.949,7.0699997,1
2.0,0.5900003,0.53400004,10.06,0.8900003,0.6399997,19.551,50.07,1
2.0,0.6500003,0.6180001,21.87,7.0914,0.2564084,37.256,49.93,1
1.0,0.028,0.07,0.014000001,9.313226e-10,0.6300003,-0.07,7.0,1
2.0,0.77600026,0.26,2.7010002,0.8600003,0.22,3.9189997,50.07,1
2.0,0.3,0.16000001,-0.229,-0.07,0.07,29.566,50.07,1
1.0,3.4000003,0.8000003,2.7700002,0.07,9.313226e-10,3.8200004,7.0699997,1
2.0,0.17,0.14,3.3599997,-0.07,0.07,47.07,49.93,1
0.0,7.8999996,7.78,21.32,1.5799997,0.13475925,2.7949996,7.0,1
0.0,0.3,3.35,1.96,0.8174,0.41704082,0.585,22.0,1
2.0,0.24,0.12,4.9300003,0.9850003,0.113000005,29.482,50.07,1
2.0,0.7000003,0.5799997,15.570001,3.2606003,0.15695398,24.132,49.93,1
0.0,2.7,9.47,17.74,0.0,0.0,6.57,22.0,1
2.0,1.0,0.28,37.48,0.0,0.0,133.857,50.0,1
2.0,0.14,0.34,8.200001,0.07,0.0,30.699999,49.93,1
3.0,0.5800003,1.7599998,213.78004,39.0432,0.25302,126.38596,150.0,1
2.0,0.92,0.93,35.32,0.0,0.0,-49.991,50.0,1
2.0,1.28,5.73,28.36,5.6486,0.1991749,1.31,50.0,1
2.0,0.39,0.348,13.67,1.2899997,0.16000001,43.008,49.944,1
0.0,0.6,2.11,2.49,0.4514,0.18128514,1.18,22.0,1
2.0,1.1500003,1.2799997,60.872,8.671,0.25225553,22.128,50.07,1
3.0,0.010000004,4.656613e-09,1.4589998,1.8088003,0.31305304,110.35896,150.0,1
2.0,0.22999999,0.422,9.67,0.07,0.0,21.713999,49.93,1
2.0,0.57,0.56,17.44,5.7828,0.33158258,61.114,50.0,1
2.0,0.1,0.1,2.474,0.75,0.3,-16.44,50.0,1
1.0,0.34,0.34,5.1570005,0.9200003,0.8699997,3.4029996,7.0,1
0.0,19.119999,18.970001,2.5029998,-0.07,0.014000001,0.243,7.0,1
2.0,0.8200003,0.93999976,19.0,3.8828003,0.15127845,18.951,49.93,1
2.0,4.776,0.9299997,11.351999,2.1399996,0.110000014,11.212,50.07,1
2.0,0.8200003,0.6899997,19.122,-0.24,0.13716982,25.175,50.07,1
2.0,0.48,0.48,9.19,0.0,0.0,68.008,50.0,1
2.0,0.67,3.04,20.28,6.649,0.32785997,30.727,50.0,1
2.0,0.35,0.35,5.6000004,0.05,0.33,20.32,49.93,1
0.0,0.07,0.07,-0.028,-0.07,0.0,-0.07,21.93,1
2.0,0.98,0.98,29.52,5.4046,0.18308266,-49.885,50.0,1
2.0,0.7400003,0.5999997,17.69,11.5199995,0.72000027,56.5,50.07,1
1.0,9.15,9.15,23.12,3.84,0.17,-4.061,7.0,1
0.0,1.7699997,1.6400003,6.052,-0.07,0.0,3.4860003,7.0559998,1
2.0,2.0200002,0.6700003,10.759999,2.4855998,0.1559682,17.887,50.07,1
0.0,6.6299996,6.4900002,9.43,-0.110000014,0.11364211,1.5179996,7.0,1
2.0,0.58,2.55,11.19,0.0,0.0,19.293,50.0,1
0.0,16.85,16.710001,24.67,4.4318004,0.253,11.724,7.0699997,1
2.0,0.15,0.15,9.21,13.42,0.07,41.475,50.07,1
0.0,14.43,3.6399996,8.25,14.7344,1.7227142,2.2210002,22.07,1
2.0,0.27,0.28,2.2200003,1.2289997,0.43611354,10.974999,49.93,1
2.0,0.12,0.12,3.47,1.525,0.43948126,67.13,50.0,1
1.0,0.92,0.92,0.0,0.0,0.15,-6.754,7.0,1
2.0,0.17,0.18,7.2,0.0,0.0,-38.388,50.0,1
0.0,7.72,0.87,31.67,6.2586,0.1976192,36.402,7.0,1
2.0,0.45999986,0.45999986,2.7279997,5.36,0.7300003,15.449,50.07,1
2.0,0.9500003,0.8479998,22.34,7.2256002,0.2555511,25.25,49.93,1
2.0,0.18,0.18,5.14,4.47,0.87,-28.014,50.0,1
2.0,0.089999996,0.07,0.264,9.313226e-10,0.0,12.57,49.93,1
1.0,0.5500002,0.41,4.6819997,0.028,0.07,9.538,7.0699997,1
2.0,3.216,0.6519999,8.098,1.6599997,0.13000001,11.938,50.07,1
2.0,1.0699997,0.9299997,4.0829997,3.2728002,0.424862,9.35,50.07,1
1.0,1.57,7.74,5.583,3.07,0.55,3.556,22.0,1
1.0,28.380001,28.52,1.4500003,0.04,0.6699997,0.122999996,7.0,1
2.0,0.3,0.3,9.3,10.51,1.13,69.483,50.0,1
1.0,7.7279997,7.63,54.829998,8.576,0.22999999,7.0420003,7.0699997,1
2.0,0.63,0.63,8.2,0.0,0.0,-29.819,50.0,1
2.0,0.54000014,0.512,9.04,2.6699996,0.9299997,19.453,50.056,1
2.0,0.44,0.44,70.88596,2.0341997,0.11322762,29.043,50.07,1
2.0,0.6200003,0.5179998,6.5600004,1.7413996,0.18209654,11.908999,49.93,1
0.0,3.51,9.23,13.82,2.989,0.21628076,1.497,7.0,1
2.0,1.4500003,1.5899997,29.720001,2.4699998,0.11306144,19.669,49.93,1
0.0,19.949999,19.82,11.66,2.6807997,0.1525746,0.5199997,22.07,1
1.0,89.50004,89.35996,0.07,-0.07,0.32,-0.07,7.0699997,1
2.0,0.37,0.37,7.953,0.0,0.0,67.127,50.0,1
2.0,0.68,0.68,10.82,1.95,0.18,62.2,50.0,1
0.0,1.7499996,1.6300004,10.18,0.0139999995,0.0,6.0989995,21.93,1
0.0,4.5699997,4.42,23.96,4.7612004,0.27222687,26.026001,22.07,1
2.0,-0.019999998,-0.019999998,1.7849997,6.57,0.07,34.23,50.07,1
0.0,2.5699997,2.5799997,9.72,-0.07,0.0,3.9699998,7.0,1
2.0,0.19,0.19,4.7500005,1.4799997,0.9299997,40.237,50.07,1
2.0,0.33,0.33,10.095,7.67,0.76,60.281,50.0,1
0.0,4.1,3.9700003,8.386,2.0707996,0.16819048,2.0090003,7.0,1
2.0,0.5499997,0.060000002,4.2009997,3.8500004,1.0200001,31.707,50.07,1
0.0,8.96,9.11,24.83,-0.07,0.0,2.8239996,21.93,1
2.0,0.099999994,0.099999994,2.7110002,0.07,0.0,22.403,49.93,1
1.0,148.68,148.68,7.78,0.0,0.0,-6.39,7.0,1
2.0,0.6400003,0.6400003,169.07796,0.07,0.0,30.368,50.07,1
1.0,35.43,11.849999,14.2,7.84,0.48999977,1.1290003,7.0699997,1
1.0,1.8300003,0.6900003,12.5,2.3099997,0.110000014,6.6119995,7.021,1
2.0,0.6200003,0.4799998,6.0299997,2.6018002,0.2919103,21.821001,49.93,1
2.0,0.39,1.5200003,11.93,2.7295997,0.15163334,37.57,50.07,1
1.0,9.68,9.68,0.0,0.0,0.0,-5.417,7.0,1
2.0,0.050000004,0.060000002,2.9700003,0.95479983,0.40710527,54.923,50.07,1
2.0,0.42,0.7299997,4.68,0.07,0.0,13.101,50.07,1
2.0,0.42,0.42,3.84,2.07,0.54,-7.504,50.0,1
1.0,50.9,19.539999,0.19999999,0.07,0.0,-0.063,7.0699997,1
2.0,0.32,0.32,46.652,3.1799996,0.4799998,22.67,50.07,1
2.0,0.5900003,0.44999993,18.524,-0.07,0.07,54.453,50.07,1
1.0,86.39603,17.81,3.7199998,0.07,0.014,0.134,7.0699997,1
0.0,0.7300003,1.9900002,22.36,4.6084,0.133607,10.806,22.07,1
2.0,0.5,0.374,5.4799995,2.5652003,0.252873,33.442,49.93,1
1.0,3.15,3.15,0.0,0.0,0.91,-6.935,7.0,1
2.0,0.6400003,0.24,16.469,2.9299996,0.10000001,29.086,50.07,1
2.0,0.19,0.436,7.8500004,2.9199996,0.29000002,17.67,49.93,1
1.0,0.27,0.3,2.4299996,0.78600025,0.282,6.308,21.944,1
2.0,0.19999999,0.19999999,1.1300004,-0.02000001,0.49933305,9.301,50.042,1
0.0,7.37,7.37,52.05,13.1638,0.25290683,-15.153,22.0,1
0.0,6.7,6.57,11.49,8.9824,0.26289153,6.998,21.93,1
2.0,0.07,0.8899997,18.17,-0.07,0.0,18.924,50.07,1
2.0,0.85000026,0.7299997,15.882,3.3094003,0.24040729,19.956999,49.958,1
2.0,0.21,0.52000004,18.511,3.2299998,0.10000001,41.361,49.958,1
1.0,1.2,1.2,27.296,4.47,0.16,33.045,22.0,1
1.0,40.93,41.07,0.07,0.07,0.7100003,-0.07,7.0699997,1
2.0,0.32,0.32,10.356,9.22,0.89,-13.733,50.0,1
2.0,0.8200003,0.6799997,14.639999,10.59,0.07,19.357,49.93,1
0.0,5.3199997,5.1900005,6.8199997,-0.07,0.0,1.2130003,7.0,1
2.0,0.176,0.10999999,4.2400002,0.8630003,0.113990724,35.987,50.07,1
1.0,1.5399997,1.4000003,9.139999,18.08,0.07,6.1000004,7.0699997,1
0.0,19.22,45.45,14.88,2.7206,0.18283603,0.774,22.0,1
2.0,0.8400003,0.6999997,1.03,3.3338003,0.28207478,20.774,49.93,1
2.0,0.7900003,0.35,23.74,0.07,0.0,33.605,49.986,1
2.0,0.32,0.5799997,9.01,2.1927998,0.16378856,14.039,49.93,1
0.0,19.32,19.19,8.690001,2.1317997,0.16536531,0.5250001,7.0,1
1.0,1.93,4.45,14.29,0.0,0.0,3.211,22.0,1
2.0,0.5900003,0.52999973,18.09,1.3999997,0.13825992,30.337,50.028,1
2.0,0.7700003,0.6919999,16.35,5.4078,0.26360536,22.876,49.93,1
2.0,0.83,3.1,7.57,1.8544,0.24496697,9.12,50.0,1
2.0,0.099999994,0.099999994,10.225,0.2652,0.11242992,35.737,50.0,1
1.0,2.9699998,1.0600003,30.302,-0.07,0.0,10.3550005,7.0699997,1
1.0,0.41,1.0500003,2.5100002,1.3099997,0.5500002,2.2340002,7.042,1
2.0,0.8760002,0.35,22.25,4.4562,0.27406672,52.74,50.07,1
2.0,0.52,4.1,16.91,3.5624,0.21066825,4.124,50.0,1
1.0,14.19,14.05,16.71,2.2199998,0.9900001,1.1080003,7.0699997,1
2.0,0.3,0.7599997,6.2000003,0.07,0.0,7.6239996,50.07,1
2.0,0.28,13.79,9.47,2.196,0.23189019,0.687,50.0,1
1.0,17.98,18.119999,62.808,-0.07,0.07,0.7140003,7.0699997,1
2.0,0.089999996,0.12,0.9499998,0.07,0.0,20.47,49.93,1
2.0,0.7500003,0.71400005,22.27,4.4806004,0.1336974,31.984,49.93,1
2.0,0.110000014,0.13,2.7800002,2.6099997,0.8199997,15.903,49.93,1
0.0,10.57,10.57,16.91,3.0988,0.18325251,-8.028,22.0,1
2.0,0.15,0.15,3.493,0.9,0.26,61.821,50.0,1
2.0,0.32999998,0.31599998,9.990001,0.47,0.113121286,38.762,50.0,1
2.0,0.63,3.07,20.91,3.8308,0.1832042,33.19,50.0,1
2.0,1.2500004,0.49999973,46.59,8.909201,0.26301807,59.436,50.07,1
0.0,3.6699996,1.6400003,25.92,-0.07,0.07,15.047,7.0699997,1
1.0,1.5800003,0.6400003,18.899,3.2699997,0.10000001,11.481999,22.07,1
2.0,0.8900003,0.53000015,24.99,4.5172005,0.11304869,30.631,49.93,1
2.0,0.19,0.44,7.8300004,6.7099996,0.7699997,21.421,49.93,1
0.0,0.25,0.42000002,3.1499996,0.07,0.014,6.216,7.0699997,1
1.0,1.3440002,1.4699997,9.12,0.6200003,0.120000005,6.4940004,7.0699997,1
2.0,0.32,0.7400003,23.281,3.9499998,0.10000001,34.922,49.93,1
2.0,0.52000004,0.38,14.889999,2.6384003,0.25275305,56.282,50.07,1
2.0,0.54000014,0.4,1.0949997,5.67,0.42,34.802002,49.93,1
2.0,2.3000002,0.6900003,17.4,0.07,0.0,28.022,50.07,1
0.0,2.9399996,2.9299996,36.68,14.880799,1.6149604,3.1429996,7.0699997,1
0.0,9.599999,9.46,1.045,-0.07,0.07,2.7139997,7.0,1
3.0,1.6100003,1.7599998,217.82004,66.81036,0.37714306,128.77596,150.0,1
0.0,9.608,9.548,23.61,4.7526,0.16047467,2.3990004,7.0699997,1
0.0,21.41,7.3199997,5.8,1.6071997,0.19187394,0.343,7.0699997,1
0.0,3.9399996,3.8000002,9.104,4.0292,0.2760935,5.07,21.93,1
2.0,0.7300003,0.58999974,10.76,0.39,0.11249308,16.479,49.93,1
0.0,0.5800003,1.1600003,4.6099997,0.07,0.0,3.7609997,7.0699997,1
0.0,11.719999,0.24000001,17.19,3.5290003,0.14022197,-1.8690003,7.0699997,1
2.0,0.5900003,0.5900003,23.44,6.5899997,1.1700003,45.282,50.07,1
0.0,0.7500003,0.6699997,4.5600004,1.3753997,0.21194386,6.1870003,7.0699997,1
2.0,0.72000027,0.5799997,15.233999,2.5800004,0.24,55.884,50.07,1
1.0,3.1,3.1,8.888,9.87,1.11,-19.241,22.0,1
2.0,0.34,0.34,11.8810005,0.47,0.110000014,44.333,50.014,1
2.0,0.422,0.376,11.08,2.5709996,0.15430494,28.66,50.07,1
2.0,0.38,0.38,6.56,1.6592,0.25292683,-31.255,50.0,1
2.0,0.21000001,0.21000001,8.351999,14.08,0.07,29.509,50.07,1
2.0,0.10000001,0.29000002,3.5599997,0.87199986,0.32999998,20.459,50.07,1
2.0,1.0600003,0.5900003,54.68,-0.07,0.0,48.521,50.07,1
0.0,0.0,0.0,0.0,0.0,0.0,36.694,22.0,1
2.0,0.32,0.31,6.31,1.6226,0.25714737,64.655,50.0,1
1.0,10.33,40.51,10.38,0.0,0.0,1.005,7.0,1
2.0,0.7900003,0.8000003,25.06,4.9930005,0.13147235,34.495,49.93,1
2.0,0.9600003,0.31,13.334,2.4299996,0.194,34.975,50.07,1
2.0,0.25,0.26,9.98,2.2936,0.22981964,60.328,50.0,1
2.0,1.03,1.03,46.588,7.36,0.16,-32.659,50.0,1
2.0,0.26000002,0.26000002,13.271,11.29,0.07,39.933,50.07,1
2.0,0.56000024,0.19999999,10.84,2.0707996,0.113391384,22.335,49.93,1
2.0,0.35,0.35,12.418,2.24,0.18,63.694,50.0,1
2.0,0.55,9.64,10.75,0.0,0.0,1.115,50.0,1
2.0,0.07,0.04,6.82,1.708,0.25043988,170.5,50.0,1
1.0,4.72,15.88,3.49,0.84,0.24,0.22,7.0,1
2.0,0.26,0.26,25.634,0.5946003,0.11342658,15.123,50.07,1
2.0,0.6400003,0.51399976,8.745,0.24,0.120000005,15.535,49.93,1
2.0,0.37,0.37,5.79,0.0,0.0,-45.537,50.0,1
2.0,0.4,1.0200003,5.813,1.3299997,0.14,17.757,50.07,1
2.0,0.52000004,0.52000004,72.72196,0.07,0.0,23.448,50.07,1
2.0,1.5600003,1.6999997,40.062,2.7999997,0.09,24.691,49.93,1
2.0,0.08000001,0.17,4.827,6.24,1.1900003,32.717,49.93,1
1.0,0.05,0.05,0.235,23.13,0.0,4.7,22.0,1
3.0,1.3100003,1.3100003,104.00204,15.89,0.22,165.66196,150.0,1
2.0,0.24,0.24,4.6800003,0.3,0.6999997,28.011,50.07,1
1.0,17.82,43.5,2.72,0.79,0.29,0.153,7.0,1
0.0,8.610001,8.759999,36.14,7.1582,0.12575257,4.2369995,7.0,1
1.0,6.2,17.81,14.223,15.36,1.08,2.294,22.0,1
2.0,0.7920002,0.45,10.894,2.0899997,0.110000014,14.689,49.93,1
2.0,0.7500003,0.7700003,32.82,-0.07,0.0,47.056,49.93,1
2.0,8.06,8.21,35.634,6.9206004,0.12587,4.455,49.93,1
2.0,0.32,0.32,7.5000005,0.38,1.0400003,30.35,50.042,1
2.0,0.294,0.21000001,1.5019997,1.7234004,0.25337422,34.999,49.93,1
2.0,0.7500003,0.7080001,19.92,1.4199997,0.11309156,29.467,49.958,1
2.0,0.464,0.46,15.81,5.2370005,0.26419395,34.592,49.93,1
2.0,0.32,0.14999999,11.137,2.1299996,0.110000014,44.898,50.07,1
2.0,0.6400003,0.6400003,114.12996,2.6199996,0.110000014,25.493,50.07,1
2.0,1.15,5.48,55.17,10.5652,0.19150263,47.974,50.0,1
1.0,6.02,15.42,7.7,0.0,0.0,0.499,7.0,1
2.0,0.3,0.8699997,15.638,1.6681997,0.18860841,6.504,50.07,1
1.0,2.8,2.8,6.78,38.99,0.0,2.421,7.0,1
2.0,0.43,0.43,4.963,19.51,0.0,11.542,50.0,1
2.0,0.18,0.18,5.8199997,13.990001,1.2899997,46.034,50.07,1
2.0,0.47,0.19,16.25,3.0589998,0.113149524,40.87,50.07,1
0.0,1.9020001,1.9679999,8.01,2.0097997,0.17007427,4.0950003,7.0699997,1
1.0,1.9000003,1.9000003,57.825,1.2700003,0.29,3.1509998,7.0699997,1
2.0,0.13,0.19999999,3.1990004,0.9400003,0.20000002,25.216,49.93,1
2.0,0.6400003,0.5279998,18.138,-0.19,0.13883491,31.842,50.07,1
2.0,0.6500003,0.66000026,27.79,-0.07,0.0,47.29,49.93,1
2.0,0.5500002,1.2200003,11.429999,2.6075997,0.15338029,8.736,50.07,1
2.0,0.7000003,0.72000027,27.27,-0.07,0.0,42.132,49.93,1
0.0,3.1100004,3.2599998,13.72,2.9190004,0.14675127,4.3929996,21.93,1
2.0,0.23,0.23,6.9,1.2688,0.18388405,-4.064,50.0,1
2.0,0.426,0.314,4.0569997,-0.07,0.07,29.687,49.93,1
0.0,17.3,17.17,14.780001,-0.07,0.0,0.9310003,7.0,1
1.0,0.18,0.18,1.211,1.37,1.13,40.737,22.0,1
2.0,0.73,4.4,4.32,1.2566,0.29087964,0.982,50.0,1
2.0,0.9200003,0.9200003,43.958,3.0999997,0.14,17.022999,49.93,1
